epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
657,6407,0.31808,0.44292,0.27822,0.89628,0.93547,0.6728,0.8299,0.66568,0.90925,0.66203,0.82712,0.58227,1.3458,4.59737,1.83001,1.941,0.0004382,0.0004382,0.0004382
658,6416.62,0.32593,0.4892,0.26351,0.9058,0.90168,0.67818,0.82051,0.65222,0.80069,0.73842,0.81081,0.57381,1.36681,4.57352,1.79869,1.96866,0.000436963,0.000436963,0.000436963
659,6426.4,0.28434,0.41172,0.25254,0.86286,0.88298,0.65685,0.78236,0.64059,0.86421,0.65973,0.77958,0.5595,1.33877,4.54452,1.83872,1.93802,0.000435725,0.000435725,0.000435725
660,6436.09,0.30149,0.44016,0.26537,0.87779,0.90145,0.64282,0.77407,0.62554,0.85549,0.66158,0.77157,0.55512,1.33174,4.51861,1.88535,1.94305,0.000434487,0.000434487,0.000434487
661,6445.8,0.27972,0.39547,0.24441,0.88447,0.78562,0.67381,0.78203,0.63953,0.78562,0.67381,0.7811,0.56803,1.34358,4.54852,1.92482,1.96696,0.00043325,0.00043325,0.00043325
662,6455.75,0.26091,0.38271,0.23477,0.85005,0.90559,0.61429,0.79582,0.64678,0.87706,0.62619,0.79676,0.57785,1.3284,4.53043,1.86536,1.96515,0.000432012,0.000432012,0.000432012
663,6465.31,0.26616,0.46159,0.25274,0.86592,0.91385,0.61327,0.77693,0.6366,0.93524,0.62376,0.77943,0.56267,1.26808,4.49756,1.8565,1.88639,0.000430775,0.000430775,0.000430775
664,6474.85,0.26527,0.41619,0.25815,0.86844,0.9132,0.61314,0.79004,0.63556,0.93509,0.6241,0.77706,0.55543,1.26673,4.52206,1.80634,1.89699,0.000429537,0.000429537,0.000429537
665,6484.57,0.28875,0.41644,0.26579,0.88237,0.73517,0.71815,0.79942,0.64688,0.92257,0.624,0.78582,0.57469,1.27305,4.52095,1.71763,1.90668,0.0004283,0.0004283,0.0004283
666,6494.18,0.26417,0.41315,0.26363,0.86819,0.91521,0.61279,0.80998,0.65969,0.9315,0.62462,0.81478,0.5911,1.25779,4.55922,1.68356,1.91579,0.000427062,0.000427062,0.000427062
